Company Name,Company Website,Company Email,Company Address
Bharja Technologies,https://www.bharja.com,mailto:info@bharja.com,Not available
"Colorful Dots, LLC",https://colorfuldots.com,mailto:eric@colorfuldots.com,"631 Bushwick AveBrooklyn, NY 11206"
AJK Technologies,Not available,Not available,Not available
Netpresence,Not available,Not available,Not available
Techloyce - CRM ERP Consultants & Partner,http://www.techloyce.com,Not available,Not available
Wine God Collections,Not available,Not available,Not available
Meilech Hiller,Not available,Not available,"135 Penn StBrooklyn, NY 11211"
Instructional Systems Co Inc,http://www.isc.com,Not available,"345 Hoyt StBrooklyn, NY 11231"
Future Realities,https://future-realities.com,Not available,"298 Bond StBrooklyn, NY 11231"
Color Information,http://www.colorandinformation.com,Not available,"67 West StBrooklyn, NY 11222"
Elysium Systems Ltd,Not available,Not available,"67 West StBrooklyn, NY 11222"
Adapted,http://adaptedstudio.com,Not available,"177 N 10th St Ste CBrooklyn, NY 11211"
Digital Resources Inc,http://www.drifab.com,mailto:support@drifab.com,"45 4th AveBrooklyn, NY 11217"
Jrcc Inc,Not available,Not available,"38 Franklin AveBrooklyn, NY 11205"
Fantasy Interactive Inc,http://www.f-i.com,Not available,"80 Franklin StBrooklyn, NY 11222"
Atlas Obscura Inc,https://www.atlasobscura.com,Not available,"61 Greenpoint AveBrooklyn, NY 11222"
Intellectual Technology,Not available,Not available,"625 Atlantic AveBrooklyn, NY 11217"
Sparkol Inc.,https://www.sparkol.com/legal,mailto:legal@sparkol.com,"68 3rd StBrooklyn, NY 11231"
Shreecom,http://www.shreemon.com,Not available,"300 Communipaw AveJersey City, NJ 07304"
The Vaan Group,http://www.vaangroup.com,Not available,"5 Devoe StBrooklyn, NY 11211"
Macallan Associates,http://macallan.productions,Not available,"720 Monroe StHoboken, NJ 07030"
F & K Assocs,http://accessibletechnologies.net,mailto:nks@fk.net,"262 Franklin StBrooklyn, NY 11222"
"My Mobile Innovations, LLC",http://mymobileinnovations.com,mailto:info@mymobileinnovations.com,"574 Newark Ave Ste 210Jersey City, NJ 07306"
Fienprack System Corp,http://fintrack.com,mailto:ilya@fintrack.com,"194 Calyer StBrooklyn, NY 11222"
CompuConnect Inc.,http://www.compu-phone.com,mailto:phonesupport@compu-phone.net,"324 Grand AveBrooklyn, NY 11238"
Synergy 1 Development Cor,Not available,Not available,"525 Dekalb AveBrooklyn, NY 11205"
Operation Cmyk,http://www.operationcmyk.com,Not available,"200 6th StBrooklyn, NY 11215"
Custom Computing Laboratories,Not available,Not available,"55 Vroom StJersey City, NJ 07306"
Sunsoft Services Inc,http://sunsoftusa.com/contactus.html,mailto:info@sunsoftusa.com,"591 Summit Ave Ste 615Jersey City, NJ 07306"
Absolute Software Solution,Not available,Not available,"591 Summit AveJersey City, NJ 07306"
D & A Computer Tech,Not available,Not available,"477 Lafayette AveBrooklyn, NY 11205"
Identazone Inc,https://identazone.us,Not available,"436 3rd AveBrooklyn, NY 11215"
Lal International Systems Inc,https://lalisi.com,Not available,"100 Manhattan AveUnion City, NJ 07087"
Marathon Consulting,http://marathonconsulting.com,mailto:brian.kingsley@marathonconsulting.com,"175 Powers StBrooklyn, NY 11211"
Dragon.io LLC,Not available,Not available,"217 51st Ave Apt 516Long Island City, NY 11101"
Allied It Consultancy,http://www.aitc.co/contact-us,Not available,"35 Journal SqJersey City, NJ 07306"
Hyper-Gate,http://www.hyper-local.net,mailto:info@Hyper-Gate.com,"11 McKibben CtBrooklyn, NY 11206"
Technology Career Services Inc,Not available,Not available,"26 Journal SqJersey City, NJ 07306"
Wave Era,http://www.waveera.com,Not available,"921 Bergen AveJersey City, NJ 07306"
Labrador & Company,Not available,Not available,"794 President StBrooklyn, NY 11215"
Manhattan Home Networks,http://www.manhn.com,Not available,"225 Saint Pauls AveJersey City, NJ 07306"
Sivisoft,https://www.sivisoft.com,Not available,"2983 John F Kennedy BlvdJersey City, NJ 07306"
One Touch Keys,Not available,Not available,"131 Manhattan AveJersey City, NJ 07307"
Kolan Soft Inc,Not available,Not available,"767 Newark AveJersey City, NJ 07306"
"Ticketech International, Ltd",https://ticketech.com,Not available,"5301 11th StLong Island City, NY 11101"
Applications Integrations,http://www.apps-llc.com,Not available,"474 48th AveLong Island City, NY 11109"
Simpar Holdings,http://www.simpar.com/contact.html,Not available,"253 Nassau AveBrooklyn, NY 11222"
Esoteric Systems Inc,http://www.babalon156.net,Not available,"24 Britton StJersey City, NJ 07306"
Nextgen Web,Not available,Not available,"25 Duncan AveJersey City, NJ 07304"
Protocol Stack Solutions,http://protocolstacksolutions.com,Not available,"2983 John Fitzgerald KenneJersey City, NJ 07306"
Techblanket,http://www.techblanket.com,Not available,"36 Duncan Ave Apt A2Jersey City, NJ 07304"
Micros Retail Systems Inc,Not available,Not available,"1500 Harbor Blvd Ste 2Weehawken, NJ 07086"
Samuels Datacom,https://www.rbsamuels.com/html/samuels_datacom.html,mailto:ansa_dev@yahoo.com,"1020 47th RdLong Island City, NY 11101"
Eastern Micro Systems Inc,http://www.easternmicro.com,Not available,"1061 Atlantic AveBrooklyn, NY 11238"
Software International Inc,Not available,Not available,"267 Monroe StBrooklyn, NY 11216"
Sanborn Media Factory Inc,http://www.sanbornmediafactory.com,Not available,"299 Meserole StBrooklyn, NY 11206"
Ubiquity Global Services,Not available,Not available,"300 Boulevard EWeehawken, NJ 07086"
Sungard Securities,http://sungard.com,Not available,"300 Boulevard EWeehawken, NJ 07086"
Xitis Consulting Incorporated,Not available,Not available,"925 Bergen StBrooklyn, NY 11238"
Digital Force Ltd,http://digitalforce.com,Not available,"548 10th StBrooklyn, NY 11215"
GoFlow Commerce Inc.,http://www.goflowapp.com,mailto:admin@goflowapp.com,"164 20th St Suite 3DBrooklyn, NY 11218"
Chant Newall Development Group,http://futureworkinstitute.com,mailto:bill@cndg.info,"595 6th StBrooklyn, NY 11215"
Inwage,https://www.inwage.com,Not available,"100 Bogart StBrooklyn, NY 11206"
On Line Computer Svce Inc,Not available,Not available,"930 Flushing AveBrooklyn, NY 11206"
Acroset Technology Inc.,Not available,Not available,"819 8th AveBrooklyn, NY 11215"
Herkimer,Not available,Not available,"35 Herkimer PlBrooklyn, NY 11216"
Prudentsys Inc,http://www.prudentsys.com,Not available,"60 Logan AveJersey City, NJ 07306"
Boyce Technologies,http://www.boycetechnologies.com,Not available,"4722 Pearson PlLong Island City, NY 11101"
SpiderMarket SEO Consulting,Not available,Not available,"104 Macon StBrooklyn, NY 11216"
Stratx It Solutions,https://www.anatomyit.com,Not available,"4402 11th StLong Island City, NY 11101"
Wave Era Inc,https://www.waveera.com,Not available,"353 Sip AveJersey City, NJ 07306"
Dave Thompson,Not available,Not available,"4444 21st St Apt 10Long Island City, NY 11101"
Posmatic Inc,http://www.posmatic.com,Not available,"2154 45th AveLong Island City, NY 11101"
Sapphire System,http://www.sosapphire.com,Not available,"93 Grant AveJersey City, NJ 07305"
P N T Mktng Svces Inc,Not available,Not available,"2420 Jackson AveLong Island City, NY 11101"
PC Computer Plus,Not available,Not available,"297 Bergen AveJersey City, NJ 07305"
Optistar Technology Consultants,http://www.optistartech.com,Not available,"4518 Court SqLong Island City, NY 11101"
Frameweld,http://frameweld.com,mailto:info@frameweld.com,"4402 23rd StLong Island City, NY 11101"
Thomsen Cummings,http://www.thomsencummings.com,Not available,"1054A Dekalb AveBrooklyn, NY 11221"
Ombligo,http://www.ombligo.com,mailto:planetmomh@aol.com,"32 33rd St Unit 6Brooklyn, NY 11232"
Tsr Inc,Not available,Not available,"2215 43rd AveLong Island City, NY 11101"
Wiesenberg Inc,Not available,Not available,"202 28th StBrooklyn, NY 11232"
Dynamic Data Concepts Inc,http://www.dynamicdataconcepts.com,Not available,"68 34th StBrooklyn, NY 11232"
Thc,Not available,Not available,"203 Knickerbocker AveBrooklyn, NY 11237"
Charter Technology Solutions,https://charterts.com/contact,Not available,"132 32nd StBrooklyn, NY 11232"
New York Tools,Not available,Not available,"627 Throop AveBrooklyn, NY 11216"
St Johns Group,Not available,Not available,"820 Saint Johns PlBrooklyn, NY 11216"
Charter Technology Solutions,Not available,Not available,"254 36th StBrooklyn, NY 11232"
Grant Street West,http://www.grantstreetcafe.com,Not available,"319 Grant AveJersey City, NJ 07305"
Diverse Solutions,Not available,Not available,"2916 Bergenline AveUnion City, NJ 07087"
LVDesigners,Not available,Not available,"2039 Kennedy BlvdNorth Bergen, NJ 07047"
Datacillin Data Data,http://datacillin.com,Not available,"4126 27th StLong Island City, NY 11101"
Amnet Solutions Inc,https://www.amnetdatasolutions.com/contact_info,Not available,"4126 27th StLong Island City, NY 11101"
Manhattan Home Networks,http://www.manhn.com,mailto:info@manhn.com,"285 W Side Ave, Suite 247Jersey City, NJ 07305"
Ticketech Solutions,http://www.ticketech.com,mailto:service@ticketech.com,"2704 41st AveLong Island City, NY 11101"
Orellani Computers & Video Services,Not available,mailto:cindyestevez@yahoo.com,"3606 New York AveUnion City, NJ 07087"
Oova,http://franklin447.com,Not available,"324 Montgomery StBrooklyn, NY 11225"
Ave Point,Not available,Not available,"10 Caven Point RdJersey City, NJ 07305"
Fjam Studios,Not available,Not available,"54 Sterling StBrooklyn, NY 11225"
Try Catch Labs,Not available,Not available,"125 43rd StUnion City, NJ 07087"
Anj Merchants,Not available,Not available,"4315 Park AveUnion City, NJ 07087"
Akshay and Jobanputra group,https://anjwebtech.com,mailto:info@anjwebtech.com,"4315 Park AveUnion City, NJ 07087"
Girotel,Not available,Not available,"3912 Bergenline AveUnion City, NJ 07087"
Go Hebrew Com,http://gohebrew.com,Not available,"474 Malbone StBrooklyn, NY 11225"
Strut Nyc LTD,http://www.strutnyc.com,Not available,"540 39th StUnion City, NJ 07087"
Ploonky Ploonky,Not available,Not available,"540 39th StUnion City, NJ 07087"
Smalls Information Technology,Not available,Not available,"1446 Myrtle AveBrooklyn, NY 11237"
Kravitz,Not available,Not available,"1414 President StBrooklyn, NY 11213"
Jean Martin Inc,http://www.jeanmartin.com,mailto:jobs@jeanmartin.com,"551 41st StUnion City, NJ 07087"
M & M Computers Inc,http://www.mrknyc.com,Not available,"1539 Union StBrooklyn, NY 11213"
Miky's Multiservices,Not available,Not available,"4419 48th AveWoodside, NY 11377"
Carepoint,https://carepointhealth.org/locations-directions,Not available,"526 42nd StUnion City, NJ 07087"
Hypewave,Not available,Not available,"684 Macon StBrooklyn, NY 11233"
Primcast,http://www.primcast.com,mailto:devel@primcast.com,"3418 Northern Blvd Ste 408Long Is City, NY 11101"
In Style,http://instyle.com,Not available,"4411 Bergenline AveUnion City, NJ 07087"
Menrose USA,http://www.milkboy.com,Not available,"1412 Carroll StBrooklyn, NY 11213"
Contiguite LLC,Not available,Not available,"24 Ave at Port ImperialWest New York, NJ 07093"
Logical Analysis Inc,http://www.logicalanalysis.net,mailto:logicalanalysis@logicalanalysis.net,"4141 41st StLong Island City, NY 11104"
Fode Software Corporation,Not available,Not available,"4706 Bergenline AveUnion City, NJ 07087"
Total Epay Corp,http://totalepay.com/contact.jsp,Not available,"3636 33rd StLong Island City, NY 11106"
Points R F Solutions,http://www.pointrf.com,Not available,"3636 33rd St Ste 206Astoria, NY 11106"
R K Software Inc,http://www.rksoftwareinc.com,mailto:info@rksoftwareinc.com,"3636 33rd St Ste#100Astoria, NY 11106"
Christopher Alexander,Not available,Not available,"1406 Saint Johns PlBrooklyn, NY 11213"
L A L Computer Inc,Not available,Not available,"3545 Crescent StAstoria, NY 11106"
Jallah Computer Shop,Not available,Not available,"794 Flatbush AveBrooklyn, NY 11226"
Black Inc,Not available,Not available,"2128 Caton AveBrooklyn, NY 11226"
Sky Talk PCS,Not available,Not available,"293 Utica AveBrooklyn, NY 11213"
Secure Data Recovery Services,https://www.securedatarecovery.com/locations/new-york/nyc,mailto:customercare@securedatarecovery.com,Not available
Edgar Torres,Not available,mailto:edgartorres1@earthlink.net,Not available
Halwasiya Infosys,http://www.halwasiyainfosys.com,mailto:info@halwasiyainfosys.com,Not available
21st Cen Watch Guard,Not available,Not available,Not available
hatchmap,Not available,mailto:ariel@hatchMAP.com,"67 West St Ste 401Brooklyn, NY 11222"
Blenderbox Inc,http://www.blenderbox.com,Not available,"26 Dobbin StBrooklyn, NY 11222"
L N Web Consulting Inc,https://www.lnwebconsulting.com,Not available,"13 Lorimer StBrooklyn, NY 11206"
Lilo Design Services,Not available,Not available,"145 5th AveBrooklyn, NY 11217"
Jsmn International Inc,http://www.jsmninc.com,mailto:ny.krishnam@yahoo.com,"591 Summit Ave Ste 522Jersey City, NJ 07306"
Epistemological Precedence Inc,http://www.epinc.me,mailto:ep@epinc.me,"593 Vanderbilt Ave # 140Brooklyn, NY 11238"
Xenacon Technologies LLC,Not available,Not available,"10 Huron Ave Apt 8jJersey City, NJ 07306"
Brooklyn Computer Solutions,http://www.bkcomputersolutions.com,mailto:info@bkcomputersolutions.com,"123 7th AveBrooklyn, NY 11215"
Prominent Computer Systems,http://prominentsoft.com,Not available,"11 Nelson AveJersey City, NJ 07307"
Rockwell Entertainment,http://rockwellprint-media.com,Not available,"1255 Fulton StBrooklyn, NY 11216"
Global Transit Inc,https://www.time.com.my,Not available,"79 Melrose StBrooklyn, NY 11206"
